model,sample_id,input,expected,prediction,score_accuracy
openai_gpt-5,college_chemistry_80,"Question: Which of the following metal ions cannot be used as a paramagnetic quencher?
A. Ti3+
B. Cr3+
C. Fe3+
D. Zn2+
Answer:",Cr3+,"D. Zn2+ (d10, diamagnetic; no unpaired electrons, so not paramagnetic)",0.0
openai_gpt-5,college_chemistry_49,"Question: A radioactive isotope, which is used in diagnostic imaging, has a half-life of 6.0 hours. If a quantity of this isotope has an activity of 150 mCi when it is delivered to a hospital, how much activity will remain 24 hours after delivery? (mCi = microcuries)
A. 150 mCi
B. 38 mCi
C. 19 mCi
D. 9.4 mCi
Answer:",9.4 mCi,"D. 9.4 mCi

Explanation: After 24 hours (4 half-lives of 6 hours), activity = 150 × (1/2)^4 = 150/16 = 9.375 ≈ 9.4 mCi.",1.0
openai_gpt-5,college_chemistry_45,"Question: The 13C chemical shifts of benzene and chloroform are 128.4 ppm and 77.2 ppm respectively. What is the difference in the 13C NMR frequencies of the two compounds on a 600 MHz spectrometer?
A. 7.73 kHz
B. 30.7 kHz
C. 91.6 kHz
D. 122 kHz
Answer:",7.73 kHz,"A. 7.73 kHz

Reason: Δδ = 128.4 − 77.2 = 51.2 ppm. On a 600 MHz 1H instrument, 13C frequency ≈ 150.9 MHz. Δf = 51.2 × 150.9 Hz ≈ 7726 Hz = 7.73 kHz.",1.0
openai_gpt-5,college_chemistry_96,"Question: Of the following ions, which has the smallest radius?
A. K+
B. Ca2+
C. Sc3+
D. Rb+
Answer:",Sc3+,"C. Sc3+

Explanation: K+, Ca2+, and Sc3+ are isoelectronic ([Ar]); among them, higher nuclear charge pulls electrons tighter, so Sc3+ is smallest. Rb+ ([Kr]) is in a higher shell and is larger.",1.0
openai_gpt-5,college_chemistry_83,"Question: The molecular geometry of thionyl chloride, SOCl2, is best described as
A. trigonal planar
B. T-shaped
C. tetrahedral
D. trigonal pyramidal
Answer:",trigonal pyramidal,D. trigonal pyramidal,1.0
openai_gpt-5,college_chemistry_87,"Question: Which of the following is a primary standard for use in standardizing bases?
A. Ammonium hydroxide
B. Sulfuric acid
C. Acetic acid
D. Potassium hydrogen phthalate
Answer:",Potassium hydrogen phthalate,D. Potassium hydrogen phthalate,1.0
openai_gpt-5,college_chemistry_8,"Question: The 1H spectrum of a mixture of dimethylsulphoxide (DMSO) and acetonitrile (AN) contains lines with relative intensities α and 3α, respectively. What is the ratio of the two concentrations, [DMSO]:[AN]?
A. 1:1
B. 1:3
C. 1:6
D. 2:3
Answer:",1:6,"C. 1:6

Reason: NMR peak area ∝ number of equivalent protons × concentration. DMSO gives 6 H, AN gives 3 H. Given intensities α (DMSO) and 3α (AN):
6[DMSO] : 3[AN] = α : 3α ⇒ [DMSO] : [AN] = 1 : 6.",1.0
openai_gpt-5,college_chemistry_26,"Question: Which of the following must be true about a binary liquid mixture that obeys Raoult’s law?
I. The partial pressure of each component at equilibrium is proportional to its mole fraction in the liquid mixture.
II. The volume of the mixture is equal to the sum of the volumes of each component before mixing.
III. Intermolecular interactions in the mixture are identical to intermolecular interactions in the pure components.
A. I only
B. III only
C. I and III only
D. I, II, and III
Answer:","I, II, and III","D. I, II, and III

- I is the statement of Raoult’s law: p_i = x_i P_i*.
- Solutions that obey Raoult’s law over all compositions are ideal; ideal solutions have no enthalpy or volume change on mixing, so II is true.
- Ideal behavior arises when unlike and like intermolecular interactions are effectively identical, so III is true.",1.0
openai_gpt-5,college_chemistry_33,"Question: Which of the following statements is not a reason why tetramethylsilane is used as a 1H chemical shift reference.
A. Its 1H spectrum is a singlet.
B. Its protons are quite strongly shielded.
C. It dissolves in most organic solvents.
D. Most organic compounds do not contain silicon atoms.
Answer:",Most organic compounds do not contain silicon atoms.,"D. Most organic compounds do not contain silicon atoms.

Explanation: TMS is used because it gives a single sharp 1H signal, is highly shielded (appears upfield), and is soluble/inert in many organic solvents. The fact that most organics lack silicon is irrelevant to its role as a 1H reference.",1.0
openai_gpt-5,college_chemistry_59,"Question: Of the following ionic substances, which has the greatest lattice enthalpy?
A. MgO
B. MgS
C. NaF
D. NaCl
Answer:",MgO,"Answer: A. MgO

Reason: Lattice enthalpy increases with higher ionic charge and smaller ionic radii. MgO has 2+ and 2− ions and both ions are relatively small, giving it the largest lattice enthalpy among the options.",1.0
openai_gpt-5,college_chemistry_74,"Question: All proteins absorb electromagnetic radiation of wavelength around 190 nm, which corresponds to a π → π* excitation in the protein molecule. In which region of the spectrum is this wavelength found?
A. X-ray
B. Ultraviolet
C. Visible
D. Infrared
Answer:",Ultraviolet,B. Ultraviolet,1.0
openai_gpt-5,college_chemistry_63,"Question: Which of the following is (are) characteristic of mass spectrometry?
I. Analyte molecules are converted to gaseous ions.
II. The ions are separated according to their mass-to-charge ratio.
III. In addition to compound identification, mass spectra can be utilized to determine precise isotopic masses and isotopic ratios.
A. II only
B. I and II only
C. I and III only
D. I, II, and III
Answer:","I, II, and III","D. I, II, and III",1.0
openai_gpt-5,college_chemistry_44,"Question: Calculate the Q-factor for an X-band EPR cavity with a resonator bandwidth of 1.58 MHz.
A. Q = 1012
B. Q = 2012
C. Q = 3012
D. Q = 6012
Answer:",Q = 6012,D. Q = 6012,1.0
openai_gpt-5,college_chemistry_98,"Question: Predict the number of lines in the EPR spectrum of a solution of dimethylnitroxide (CH3)2NO• assuming the lines do not overlap.
A. 21
B. 3
C. 7
D. 24
Answer:",3,"A. 21

Reason: The unpaired electron couples with 14N (I = 1) to give a triplet (3 lines) and with six equivalent methyl protons (I = 1/2) to give 7 lines (n+1 with n=6). Total lines = 3 × 7 = 21.",0.0
openai_gpt-5,college_chemistry_52,"Question: A silyl radical bearing an Si-H· fragment has a g value of 2.0033 and a pair of lines separated by 15.5 MHz. Express the splitting in units of mT, Gauss and cm-1.
A. 15.5 MHz = 11.104 mT = 27.201 Gauss = 0.862 x 10^-4 cm-1
B. 15.5 MHz = 7.352 mT = 10.104 Gauss = 18.39 x 10^-4 cm-1
C. 15.5 MHz = 1.55 mT = 0.562 Gauss = 31.0 x 10^-4 cm-1
D. 15.5 MHz = 0.553 mT = 5.530 Gauss = 5.17 x 10^-4 cm-1
Answer:",15.5 MHz = 7.352 mT = 10.104 Gauss = 18.39 x 10^-4 cm-1,D. 15.5 MHz = 0.553 mT = 5.530 Gauss = 5.17 × 10^-4 cm^-1,0.0
openai_gpt-5,college_chemistry_47,"Question: What is the strength (B1) of a 13C 90° pulse of duration 1 μs?
A. 3.72 mT
B. 5.18 mT
C. 17.0 mT
D. 23.3 mT
Answer:",5.18 mT,D. 23.3 mT,0.0
openai_gpt-5,college_chemistry_36,"Question: Calculate the magnetic field responsible for the polarization of 2.5 x 10^-6 for 13C at 298 K.
A. 0.5 T
B. 1.2 T
C. 2.9 T
D. 100 T
Answer:",2.9 T,"C. 2.9 T

Using P ≈ (ħ γ B)/(2 k_B T) with γ/2π(13C) = 10.708 MHz/T and T = 298 K gives B ≈ 2.9 T for P = 2.5×10^-6.",1.0
openai_gpt-5,college_chemistry_85,"Question: A PO3- radical produces a pair of lines separated by 280 MHz with giso = 2.005. Calculate the expected resonant field positions of both lines in the X-band EPR spectrum (ν = 9.5 GHz).
A. Bres for mI = -½ = 325.0 mT; Bres for mI = +½ = 335.0 mT
B. Bres for mI = -½ = 123.5 mT; Bres for mI = +½ = 124.5 mT.
C. Bres for mI = -½ = 333.5 mT; Bres for mI = +½ = 343.5 mT.
D. Bres for mI = -½ = 0.218 mT; Bres for mI = +½ = 0.418 mT.
Answer:",Bres for mI = -½ = 0.218 mT; Bres for mI = +½ = 0.418 mT.,C. Bres ≈ 333.6 mT and 343.6 mT (numerically matching option C),0.0
openai_gpt-5,college_chemistry_39,"Question: Of the following compounds, which has the lowest melting point?
A. HCl
B. AgCl
C. CaCl2
D. CCl4
Answer:",HCl,"Answer: A. HCl

Explanation: AgCl and CaCl2 are ionic solids with high lattice energies and thus high melting points. Between the molecular compounds, HCl (a small molecule with weak intermolecular forces) melts at about −114°C, much lower than CCl4 (mp ≈ −23°C).",1.0
openai_gpt-5,college_chemistry_40,"Question: Which of the following statements about nuclear binding energies is NOT true?
A. Binding energy per nucleon reaches a maximum for 56Fe.
B. Nuclear binding energies have about the same magnitude as chemical bond energies.
C. Nuclei have slightly less mass than the sum of their component nucleons.
D. The nuclei of heavy elements have more neutrons than protons in order to provide sufficient binding energy to hold the nuclei together.
Answer:",Nuclear binding energies have about the same magnitude as chemical bond energies.,"B

Explanation:
- A, C, and D are true statements about nuclear binding and stability.
- B is false: nuclear binding energies are orders of magnitude larger than chemical bond energies (MeV per nucleon vs eV per bond).",1.0
openai_gpt-5,college_chemistry_66,"Question: The dissociation energy for a hydrogen-bromine bond is defined as the change in enthalpy, DH, for which of the following reactions?
A. 2 HBr(g) → H2(g) + Br2(l)
B. HBr(g) → H+(g) + Br−(g)
C. H(g) + Br(g) → HBr(g)
D. HBr(g) → H(g) + Br(g)
Answer:",HBr(g) → H(g) + Br(g),D. HBr(g) → H(g) + Br(g),1.0
openai_gpt-5,college_chemistry_18,"Question: Which one of the following statements is true:
A. Protons and neutrons have orbital and spin angular momentum.
B. Protons have orbital and spin angular momentum, neutrons have spin angular momentum.
C. Protons and neutrons possess orbital angular momentum only.
D. Protons and neutrons possess spin angular momentum only.
Answer:",Protons and neutrons possess orbital angular momentum only.,"A. Protons and neutrons have orbital and spin angular momentum.

Reason: Both nucleons have intrinsic spin 1/2 and, when bound in nuclei, can carry orbital angular momentum. The neutron’s lack of charge affects magnetic moment, not angular momentum.",0.0
openai_gpt-5,college_chemistry_61,"Question: Calculate the equilibrium polarization of 13C nuclei in a 20.0 T magnetic field at 300 K.
A. 10.8 x 10^-5
B. 4.11 x 10^-5
C. 3.43 x 10^-5
D. 1.71 x 10^-5
Answer:",1.71 x 10^-5,D. 1.71 × 10^-5,1.0
openai_gpt-5,college_chemistry_60,"Question: Which of the following compounds has a 1H resonance approximately 1.55 kHz away from TMS on a spectrometer with a 12.0 T magnet?
A. CH3F
B. CH3Cl
C. CH3Br
D. CH3I
Answer:",CH3Cl,"B. CH3Cl

Reason:
- 1H Larmor frequency at 12.0 T: ν0 ≈ 42.577 MHz/T × 12.0 ≈ 510.9 MHz.
- δ = (Δν/ν0) × 10^6 = (1550 Hz / 510.9×10^6 Hz) × 10^6 ≈ 3.0 ppm.
- Typical 1H shifts: CH3F ≈ 4.3 ppm, CH3Cl ≈ 3.05 ppm, CH3Br ≈ 2.7 ppm, CH3I ≈ 2.1 ppm.
- 3.0 ppm matches CH3Cl.",1.0
openai_gpt-5,college_chemistry_7,"Question: Which of the following is required for both paramagnetism and ferromagnetism?
A. Strong oxidizing conditions
B. Low-spin electron configuration
C. Metallic physical properties
D. Unpaired electrons
Answer:",Unpaired electrons,D. Unpaired electrons,1.0
openai_gpt-5,college_chemistry_12,"Question: Estimate the β-hyperfine value for the cyclobutyl radical (C4H7•) assuming the radical is flat and the HCH angle is 115°.
A. 4.6 mT
B. 27 G
C. 5.4 mT
D. 3.8 mT
Answer:",4.6 mT,,0.0
openai_gpt-5,college_chemistry_34,"Question: The X-band (9.5 GHz) EPR spectrum of a matrix isolated Na atom reveals four hyperfine lines with resonant field positions of 3074 G, 3174 G, 3274 G and 3374 G. Calculate the g value of the atom.
A. g = 2.002
B. g = 1.950
C. g = 2.250
D. g = 2.005
Answer:",g = 2.002,,0.0
openai_gpt-5,college_chemistry_23,"Question: The 13C spectrum of which isomer of C6H14 has lines with five distinct chemical shifts?
A. hexane
B. 2-methylpentane
C. 3-methylpentane
D. 2,3-dimethylbutane
Answer:",2-methylpentane,,
openai_gpt-5,college_mathematics_41,"Question: A group G in which (ab)^2 = a^2b^2 for all a, b in G is necessarily
A. finite
B. cyclic
C. of order two
D. abelian
Answer:",abelian,"D. abelian

Reason: (ab)^2 = abab = aabb ⇒ left-multiply by a^{-1}: bab = abb ⇒ right-multiply by b^{-1}: ba = ab. Hence G is abelian.",1.0
openai_gpt-5,college_mathematics_9,"Question: Which of the following is true?
A. Every compact space is complete
B. Every complete space is compact
C. Neither (a) nor (b).
D.  Both (a) and (b).
Answer:",Every compact space is complete,"A. Every compact space is complete.

Reason: In metric spaces, compact ⇒ complete (and totally bounded). But the converse fails: ℝ with the usual metric is complete but not compact.",1.0
openai_gpt-5,college_mathematics_42,"Question: If f is a continuously differentiable real-valued function defined on the open interval (-1, 4) such that f(3) = 5 and f'(x) ≥ -1 for all x, what is the greatest possible value of f(0)?
A. 3
B. 4
C. 5
D. 8
Answer:",8,"D. 8

Reason: f(0) = f(3) - ∫_0^3 f'(x) dx. Since f'(x) ≥ -1, we have ∫_0^3 f'(x) dx ≥ -3, so f(0) ≤ 5 - (≥ -3) = 8. This is achievable by f(x) = 8 - x, which satisfies f(3) = 5 and f'(x) = -1.",1.0
openai_gpt-5,college_mathematics_1,"Question: Up to isomorphism, how many additive abelian groups G of order 16 have the property that x + x + x + x = 0 for each x in G ?
A. 0
B. 1
C. 2
D. 3
Answer:",3,"D. 3

Explanation:
- Finite abelian groups of order 16 up to isomorphism: Z16, Z8×Z2, Z4×Z4, Z4×Z2×Z2, Z2×Z2×Z2×Z2.
- The condition 4x = 0 for all x means the group’s exponent divides 4.
- Satisfying groups: Z4×Z4, Z4×Z2×Z2, Z2×Z2×Z2×Z2.
So there are 3 such groups.",1.0
openai_gpt-5,college_mathematics_70,"Question: Water drips out of a hole at the vertex of an upside down cone at a rate of 3 cm^3 per minute. The
cone’s height and radius are 2 cm and 1 cm, respectively. At what rate does the height of the water change
when the water level is half a centimeter below the top of the cone? The volume of a cone is V = (π/3)*r^2*h,
where r is the radius and h is the height of the cone.
A. −48/π cm/min
B. −4/(3π) cm/min
C. −8/(3π) cm/min
D. −16/(3π) cm/min
Answer:",−16/(3π) cm/min,"D. −16/(3π) cm/min

Reason:
- Similar triangles give r/h = 1/2 ⇒ r = h/2.
- Volume of water: V = (π/3)r^2h = (π/12)h^3.
- Differentiate: dV/dt = (π/4)h^2 dh/dt.
- Given dV/dt = −3 cm^3/min and water level is 0.5 cm below the top, so h = 2 − 0.5 = 1.5 cm.
- Solve: dh/dt = (−3)/[(π/4)(1.5)^2] = −16/(3π) cm/min.",1.0
openai_gpt-5,college_mathematics_50,"Question: In the xy-plane, the graph of x^(log y) = y^log x is
A. the open first quadrant
B. a closed curve
C. a ray in the open first quadrant
D. a single point
Answer:",the open first quadrant,"Answer: A. the open first quadrant

Explanation: For x>0 and y>0, take logs of both sides:
log(x^(log y)) = (log y)(log x) = (log x)(log y) = log(y^(log x)),
so the equality holds for all x>0, y>0. Logs are undefined for nonpositive x or y, so the solution set is exactly the open first quadrant.",1.0
