mode,sample_id,input,expected_ans,extracted_choices,extracted_answer_index
mode_unspecified,college_chemistry_52,"Question: A silyl radical bearing an Si-H· fragment has a g value of 2.0033 and a pair of lines separated by 15.5 MHz. Express the splitting in units of mT, Gauss and cm-1.
A. 15.5 MHz = 11.104 mT = 27.201 Gauss = 0.862 x 10^-4 cm-1
B. 15.5 MHz = 7.352 mT = 10.104 Gauss = 18.39 x 10^-4 cm-1
C. 15.5 MHz = 1.55 mT = 0.562 Gauss = 31.0 x 10^-4 cm-1
D. 15.5 MHz = 0.553 mT = 5.530 Gauss = 5.17 x 10^-4 cm-1
Answer:",15.5 MHz = 7.352 mT = 10.104 Gauss = 18.39 x 10^-4 cm-1,15.5 MHz = 11.104 mT = 27.201 Gauss = 0.862 x 10^-4 cm-1 | 15.5 MHz = 7.352 mT = 10.104 Gauss = 18.39 x 10^-4 cm-1 | 15.5 MHz = 1.55 mT = 0.562 Gauss = 31.0 x 10^-4 cm-1 | 15.5 MHz = 0.553 mT = 5.530 Gauss = 5.17 x 10^-4 cm-1,1
mode_unspecified,college_chemistry_47,"Question: What is the strength (B1) of a 13C 90° pulse of duration 1 μs?
A. 3.72 mT
B. 5.18 mT
C. 17.0 mT
D. 23.3 mT
Answer:",5.18 mT,3.72 mT | 5.18 mT | 17.0 mT | 23.3 mT,1
mode_unspecified,college_chemistry_36,"Question: Calculate the magnetic field responsible for the polarization of 2.5 x 10^-6 for 13C at 298 K.
A. 0.5 T
B. 1.2 T
C. 2.9 T
D. 100 T
Answer:",2.9 T,0.5 T | 1.2 T | 2.9 T | 100 T,2
mode_unspecified,college_chemistry_85,"Question: A PO3- radical produces a pair of lines separated by 280 MHz with giso = 2.005. Calculate the expected resonant field positions of both lines in the X-band EPR spectrum (ν = 9.5 GHz).
A. Bres for mI = -½ = 325.0 mT; Bres for mI = +½ = 335.0 mT
B. Bres for mI = -½ = 123.5 mT; Bres for mI = +½ = 124.5 mT.
C. Bres for mI = -½ = 333.5 mT; Bres for mI = +½ = 343.5 mT.
D. Bres for mI = -½ = 0.218 mT; Bres for mI = +½ = 0.418 mT.
Answer:",Bres for mI = -½ = 0.218 mT; Bres for mI = +½ = 0.418 mT.,Bres for mI = -½ = 325.0 mT; Bres for mI = +½ = 335.0 mT | Bres for mI = -½ = 123.5 mT; Bres for mI = +½ = 124.5 mT. | Bres for mI = -½ = 333.5 mT; Bres for mI = +½ = 343.5 mT. | Bres for mI = -½ = 0.218 mT; Bres for mI = +½ = 0.418 mT.,3
mode_unspecified,college_chemistry_39,"Question: Of the following compounds, which has the lowest melting point?
A. HCl
B. AgCl
C. CaCl2
D. CCl4
Answer:",HCl,HCl | AgCl | CaCl2 | CCl4,0
mode_unspecified,college_chemistry_40,"Question: Which of the following statements about nuclear binding energies is NOT true?
A. Binding energy per nucleon reaches a maximum for 56Fe.
B. Nuclear binding energies have about the same magnitude as chemical bond energies.
C. Nuclei have slightly less mass than the sum of their component nucleons.
D. The nuclei of heavy elements have more neutrons than protons in order to provide sufficient binding energy to hold the nuclei together.
Answer:",Nuclear binding energies have about the same magnitude as chemical bond energies.,Binding energy per nucleon reaches a maximum for 56Fe. | Nuclear binding energies have about the same magnitude as chemical bond energies. | Nuclei have slightly less mass than the sum of their component nucleons. | The nuclei of heavy elements have more neutrons than protons in order to provide sufficient binding energy to hold the nuclei together.,1
mode_unspecified,college_chemistry_66,"Question: The dissociation energy for a hydrogen-bromine bond is defined as the change in enthalpy, DH, for which of the following reactions?
A. 2 HBr(g) → H2(g) + Br2(l)
B. HBr(g) → H+(g) + Br−(g)
C. H(g) + Br(g) → HBr(g)
D. HBr(g) → H(g) + Br(g)
Answer:",HBr(g) → H(g) + Br(g),2 HBr(g) → H2(g) + Br2(l) | HBr(g) → H+(g) + Br−(g) | H(g) + Br(g) → HBr(g) | HBr(g) → H(g) + Br(g),3
mode_unspecified,college_chemistry_18,"Question: Which one of the following statements is true:
A. Protons and neutrons have orbital and spin angular momentum.
B. Protons have orbital and spin angular momentum, neutrons have spin angular momentum.
C. Protons and neutrons possess orbital angular momentum only.
D. Protons and neutrons possess spin angular momentum only.
Answer:",Protons and neutrons possess orbital angular momentum only.,"Protons and neutrons have orbital and spin angular momentum. | Protons have orbital and spin angular momentum, neutrons have spin angular momentum. | Protons and neutrons possess orbital angular momentum only. | Protons and neutrons possess spin angular momentum only.",2
mode_unspecified,college_chemistry_61,"Question: Calculate the equilibrium polarization of 13C nuclei in a 20.0 T magnetic field at 300 K.
A. 10.8 x 10^-5
B. 4.11 x 10^-5
C. 3.43 x 10^-5
D. 1.71 x 10^-5
Answer:",1.71 x 10^-5,10.8 x 10^-5 | 4.11 x 10^-5 | 3.43 x 10^-5 | 1.71 x 10^-5,3
mode_unspecified,college_chemistry_60,"Question: Which of the following compounds has a 1H resonance approximately 1.55 kHz away from TMS on a spectrometer with a 12.0 T magnet?
A. CH3F
B. CH3Cl
C. CH3Br
D. CH3I
Answer:",CH3Cl,CH3F | CH3Cl | CH3Br | CH3I,1
mode_unspecified,college_chemistry_7,"Question: Which of the following is required for both paramagnetism and ferromagnetism?
A. Strong oxidizing conditions
B. Low-spin electron configuration
C. Metallic physical properties
D. Unpaired electrons
Answer:",Unpaired electrons,Strong oxidizing conditions | Low-spin electron configuration | Metallic physical properties | Unpaired electrons,3
mode_unspecified,college_chemistry_12,"Question: Estimate the β-hyperfine value for the cyclobutyl radical (C4H7•) assuming the radical is flat and the HCH angle is 115°.
A. 4.6 mT
B. 27 G
C. 5.4 mT
D. 3.8 mT
Answer:",4.6 mT,4.6 mT | 27 G | 5.4 mT | 3.8 mT,0
mode_unspecified,college_chemistry_34,"Question: The X-band (9.5 GHz) EPR spectrum of a matrix isolated Na atom reveals four hyperfine lines with resonant field positions of 3074 G, 3174 G, 3274 G and 3374 G. Calculate the g value of the atom.
A. g = 2.002
B. g = 1.950
C. g = 2.250
D. g = 2.005
Answer:",g = 2.002,g = 2.002 | g = 1.950 | g = 2.250 | g = 2.005,0
mode_unspecified,college_chemistry_23,"Question: The 13C spectrum of which isomer of C6H14 has lines with five distinct chemical shifts?
A. hexane
B. 2-methylpentane
C. 3-methylpentane
D. 2,3-dimethylbutane
Answer:",2-methylpentane,"hexane | 2-methylpentane | 3-methylpentane | 2,3-dimethylbutane",1
mode_unspecified,college_mathematics_41,"Question: A group G in which (ab)^2 = a^2b^2 for all a, b in G is necessarily
A. finite
B. cyclic
C. of order two
D. abelian
Answer:",abelian,finite | cyclic | of order two | abelian,3
mode_unspecified,college_mathematics_9,"Question: Which of the following is true?
A. Every compact space is complete
B. Every complete space is compact
C. Neither (a) nor (b).
D.  Both (a) and (b).
Answer:",Every compact space is complete,Every compact space is complete | Every complete space is compact | Neither (a) nor (b). | Both (a) and (b).,0
mode_unspecified,college_mathematics_42,"Question: If f is a continuously differentiable real-valued function defined on the open interval (-1, 4) such that f(3) = 5 and f'(x) ≥ -1 for all x, what is the greatest possible value of f(0)?
A. 3
B. 4
C. 5
D. 8
Answer:",8,3 | 4 | 5 | 8,3
mode_unspecified,college_mathematics_1,"Question: Up to isomorphism, how many additive abelian groups G of order 16 have the property that x + x + x + x = 0 for each x in G ?
A. 0
B. 1
C. 2
D. 3
Answer:",3,0 | 1 | 2 | 3,3
mode_unspecified,college_mathematics_70,"Question: Water drips out of a hole at the vertex of an upside down cone at a rate of 3 cm^3 per minute. The
cone’s height and radius are 2 cm and 1 cm, respectively. At what rate does the height of the water change
when the water level is half a centimeter below the top of the cone? The volume of a cone is V = (π/3)*r^2*h,
where r is the radius and h is the height of the cone.
A. −48/π cm/min
B. −4/(3π) cm/min
C. −8/(3π) cm/min
D. −16/(3π) cm/min
Answer:",−16/(3π) cm/min,−48/π cm/min | −4/(3π) cm/min | −8/(3π) cm/min | −16/(3π) cm/min,3
mode_unspecified,college_mathematics_50,"Question: In the xy-plane, the graph of x^(log y) = y^log x is
A. the open first quadrant
B. a closed curve
C. a ray in the open first quadrant
D. a single point
Answer:",the open first quadrant,the open first quadrant | a closed curve | a ray in the open first quadrant | a single point,0
mode_unspecified,college_mathematics_78,"Question: A total of x feet of fencing is to form three sides of a level rectangular yard. What is the maximum possible area of the yard, in terms of x ?
A. x^2/9
B. x^2/8
C. x^2/4
D. x^2
Answer:",x^2/8,x^2/9 | x^2/8 | x^2/4 | x^2,1
mode_unspecified,college_mathematics_65,"Question: Let x and y be positive integers such that 3x + 7y is divisible by 11. Which of the following must also be divisible by 11?
A. 4x + 6y
B. x + y + 5
C. 9x + 4y
D. 4x - 9y
Answer:",4x - 9y,4x + 6y | x + y + 5 | 9x + 4y | 4x - 9y,3
mode_unspecified,college_mathematics_10,"Question: A discrete graph is complete if there is an edge connecting any pair of vertices. How many edges does a complete graph with 10 vertices have?
A. 10
B. 20
C. 25
D. 45
Answer:",45,10 | 20 | 25 | 45,3
mode_unspecified,college_mathematics_73,"Question: Suppose A is a 3 × 3 matrix such that det(A − λI) = −λ^3 + 3λ^2 + λ − 3, where I is the 3 × 3 identity matrix. Which of the following are TRUE of A?
I. The trace of A is 3.
II. The determinate of A is −3.
III. The matrix A has eigenvalues −3 and 1.
A. I only
B. II only
C. III only
D. I and II only
Answer:",I and II only,I only | II only | III only | I and II only,3
mode_unspecified,college_mathematics_55,"Question: Which of the following is not always true for x, y, z ∈ R^k?
A. |x| ≥ 0
B. |x · y| ≤ |x||y|
C. |x| = 0 if and only if x = 0
D. |x + y| = |x| + |y|
Answer:",|x + y| = |x| + |y|,|x| ≥ 0 | |x · y| ≤ |x||y| | |x| = 0 if and only if x = 0 | |x + y| = |x| + |y|,3
mode_unspecified,college_mathematics_15,"Question: Let K be a nonempty subset of R^n, where n > 1. Which of the following statements must be true?
I. If K is compact, then every continuous real-valued function defined on K is bounded.
II. If every continuous real-valued function defined on K is bounded, then K is compact.
III. If K is compact, then K is connected.
A. I only
B. II only
C. III only
D. I and II only
Answer:",I and II only,I only | II only | III only | I and II only,3
mode_unspecified,college_mathematics_72,"Question: If c > 0 and f(x) = e^x - cx for all real numbers x, then the minimum value of f is
A. f(c)
B. f(e^c)
C. f(1/c)
D. f(log c)
Answer:",f(log c),f(c) | f(e^c) | f(1/c) | f(log c),3
mode_unspecified,college_mathematics_56,"Question: Let V be the vector space, under the usual operations, of real polynomials that are of degree at most 3. Let W be the subspace of all polynomials p (x) in V such that p (0) = p(1) = p(-1) = 0. Then dim V + dim W is
A. 4
B. 5
C. 6
D. 7
Answer:",5,4 | 5 | 6 | 7,1
mode_unspecified,college_mathematics_92,"Question: If a real number x is chosen at random in the interval [0, 3] and a real number y is chosen at random in the interval [0, 4], what is the probability that x < y?
A. 1/2
B. 7/12
C. 5/8
D. 2/3
Answer:",5/8,1/2 | 7/12 | 5/8 | 2/3,2
mode_unspecified,college_mathematics_45,"Question: Statement 1 | f : X → Y is continuous and X is compact. f must be uniformly continuous. Statement 2 | If f(x), g(x) : R → R are everywhere differentiable f(g(x)) must be everywhere differentiable.
A. True, True
B. True, False
C. False, True
D. False, False
Answer:","True, True","True, True | True, False | False, True | False, False",0
mode_unspecified,college_mathematics_48,"Question: Which of the following are valid intervals of convergence for a power series?
(I) [−1, 3)
(II) (−∞, 0]
(III) [2, 2] ∪ [3, 3]
(IV) (−∞,∞)
A. Only (II)
B. Only (IV )
C. (I) and (IV )
D. (II) and (III)
Answer:",(I) and (IV ),Only (II) | Only (IV ) | (I) and (IV ) | (II) and (III),2
mode_unspecified,college_mathematics_37,"Question: Let V be the real vector space of all real 2 x 3 matrices, and let W be the real vector space of all real 4 x 1 column vectors. If T is a linear transformation from V onto W, what is the dimension of the subspace kernel of T?
A. 2
B. 3
C. 4
D. 5
Answer:",2,2 | 3 | 4 | 5,0
mode_unspecified,college_mathematics_76,"Question: Statement 1 | Suppose f : [a, b] is a function and suppose f has a local maximum. f'(x) must exist and equal 0? Statement 2 | There exist non-constant continuous maps from R to Q.
A. True, True
B. True, False
C. False, True
D. False, False
Answer:","False, False","True, True | True, False | False, True | False, False",3
mode_unspecified,college_mathematics_30,"Question: S(n) is a statement about positive integers n such that whenever S(k) is true, S(k + 1) must also be true. Furthermore, there exists some positive integer n0 such that S(n0) is not true. Of the following, which is the strongest conclusion that can be drawn?
A. S(n0 + 1) is not true.
B. S(n0 - 1) is not true.
C. S(n) is not true for any n <= n0
D. S(n) is not true for any n >= n0
Answer:",S(n) is not true for any n <= n0,S(n0 + 1) is not true. | S(n0 - 1) is not true. | S(n) is not true for any n <= n0 | S(n) is not true for any n >= n0,2
mode_unspecified,college_mathematics_32,"Question: For which integers n such that 3 <= n <= 11 is there only one group of order n (up to isomorphism)?
A. For no such integer n
B. For 3, 5, 7, and 11 only
C. For 3, 5, 7, 9, and 11 only
D. For 4, 6, 8, and 10 only
Answer:","For 3, 5, 7, and 11 only","For no such integer n | For 3, 5, 7, and 11 only | For 3, 5, 7, 9, and 11 only | For 4, 6, 8, and 10 only",1
mode_unspecified,college_mathematics_80,"Question: Which of the following sets has the greatest cardinality?
A. R
B. The set of all functions from Z to Z
C. The set of all functions from R to {0, 1}
D. The set of all finite subsets of R
Answer:","The set of all functions from R to {0, 1}","R | The set of all functions from Z to Z | The set of all functions from R to {0, 1} | The set of all finite subsets of R",2
mode_unspecified,college_mathematics_21,"Question: For how many positive integers k does the ordinary decimal representation of the integer k! end in exactly 99 zeros?
A. None
B. One
C. Four
D. Five
Answer:",Five,None | One | Four | Five,3
