model,sample_id,input,expected,prediction,score_accuracy,score_multi_pattern_accuracy
ollama_gpt-oss:20b_think_unspecified,high_school_physics_2,"Question: A solid, metal object is isolated from other charges and has charge distributed on its surface. The charge distribution is not uniform. It may be correctly concluded that the
A. electric field outside the object is zero
B. the electric field outside the object is equal to the electric field inside the object
C. the electric field outside the object is directly proportional to the distance away from the center of mass of the object
D. the electric field outside the object, but very close to the surface, is equal to the surface charge density at any location divided by the permittivity of free space
Answer:","the electric field outside the object, but very close to the surface, is equal to the surface charge density at any location divided by the permittivity of free space","The only statement that is always true for a conductor with a non‑uniform surface charge distribution is

**D. the electric field outside the object, but very close to the surface, is equal to the surface charge density at any location divided by the permittivity of free space.**

For a conductor in electrostatic equilibrium the electric field inside is zero, and just outside the conductor the normal component of the field satisfies \(E_{\perp}= \sigma/\varepsilon_0\). The other options are not generally valid.",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_122,"Question: A man stands in an elevator as it begins to ascend. Does the normal force from the floor do work on the man?
A. Yes, and the work done will be positive.
B. Yes, and the work done will be negative.
C. Yes, but the sign can’t be determined.
D. No.
Answer:","Yes, and the work done will be positive.","**A. Yes, and the work done will be positive.**

The normal force from the floor acts upward on the man’s feet, and as the elevator begins to move upward the man’s centre of mass moves upward as well. Since the force and the displacement are in the same direction, the normal force does positive work on the man (the gravitational force does an equal negative work, so the net work on the man equals the increase in his kinetic energy).",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_53,"Question: Spring scales are used to measure the net force applied to an object; a sonic motion detector is used to measure the object’s resulting acceleration. A graph is constructed with the net force on the vertical axis and the acceleration on the horizontal axis. Which of the following quantities is directly measured using the slope of this graph?
A. Gravitational mass
B. Weight
C. Velocity
D. Inertial mass
Answer:",Inertial mass,"The straight‑line relationship \(F = ma\) gives a slope equal to the mass of the object.
Thus the slope directly measures the **inertial mass** of the object.

**Answer: D. Inertial mass**",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_74,"Question: Under what conditions is the net electric flux through a closed surface proportional to the enclosed charge?
A. under any conditions
B. only when the enclosed charge is symmetrically distributed
C. only when all nearby charges are symmetrically distributed
D. only when there are no charges outside the surface
Answer:",under any conditions,"**Answer: A. under any conditions**

**Explanation**

Gauss’s law (in its integral form) is a fundamental statement of Maxwell’s equations:

\[
\oint_{\partial V}\mathbf{E}\!\cdot d\mathbf{A}
\;=\;\frac{1}{\varepsilon_0}\,Q_{\text{enc}}.
\]

This relationship holds for *any* closed surface \( \partial V \) and for *any* distribution of charges, provided we are dealing with electrostatics (or, more generally, with the static part of the electric field). The law does **not** require the charges to be symmetrically distributed, nor does it depend on the presence or absence of external charges outside the surface. The only requirement is that the field is well‑behaved (continuous and finite) on the surface.

Hence the net electric flux through a closed surface is always proportional to the total charge enclosed by that surface, regardless of symmetry or external influences.",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_110,"Question: The Space Shuttle orbits 300 km above the Earth’s surface; the Earth’s radius is 6400 km. What is the acceleration due to Earth’s gravity experienced by the Space Shuttle?
A. 4.9 m/s^2
B. 8.9 m/s^2
C. 9.8 m/s^2
D. 10.8 m/s^2
Answer:",8.9 m/s^2,"The gravitational acceleration decreases with the square of the distance from the Earth’s center.
Let

- \(R = 6400\ \text{km}\) (Earth’s radius)
- \(h = 300\ \text{km}\) (orbital altitude)
- \(r = R + h = 6400 + 300 = 6700\ \text{km} = 6.7\times10^{6}\ \text{m}\) (distance from the center)

The acceleration at the surface is

\[
g_0 = 9.8 \text{ m/s}^2
\]

At altitude \(r\):

\[
g(r) = g_0\left(\frac{R}{r}\right)^2
\]

\[
g(r) = 9.8 \left(\frac{6400}{6700}\right)^2
\]

Calculate the ratio:

\[
\frac{6400}{6700} = 0.9552
\]

Square it:

\[
0.9552^2 \approx 0.912
\]

Now multiply by \(9.8\):

\[
g(r) \approx 9.8 \times 0.912 \approx 8.94\ \text{m/s}^2
\]

Rounded to the nearest tenth, \(g(r) \approx 8.9\ \text{m/s}^2\).

**Answer: B. 8.9 m/s²**",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_125,"Question: A student pushes a puck across a table, moving it from position x = 0 to position x = 0.2 m. After he lets go, the puck continues to travel across the table, coming to rest at position x = 1.2 m. When the puck is at position x = 1.0 m, which of the following is a correct assertion about the net force on the puck?
A. The net force is in the negative direction, because the puck is moving in the positive direction but slowing down.
B. The net force is down, because the puck is near the Earth, where gravitational acceleration is 10 m/s^2 downward.
C. The net force is in the positive direction, because the student’s push caused the puck to speed up in the positive direction.
D. The net force is zero, because the student’s push in the positive direction must equal the force of friction in the negative direction.
Answer:","The net force is in the negative direction, because the puck is moving in the positive direction but slowing down.","**Answer: A**

When the puck is at \(x = 1.0\,\text{m}\) it is still moving in the positive \(x\)-direction, but it will eventually come to rest at \(x = 1.2\,\text{m}\).
Since the puck is slowing down, the acceleration (and therefore the net force) must be opposite the direction of its velocity. Thus the net force is in the negative \(x\)-direction.

- **B** is irrelevant: gravity acts vertically, not horizontally across the table.
- **C** incorrectly assumes the student’s push is still acting.
- **D** is wrong because a non‑zero net force is required to bring the puck to rest.

Hence the correct assertion is **A**.",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_83,"Question: Which one of the following statements is true concerning the motion of an ideal projectile launched at an angle of 45° to the horizontal?
A. The acceleration vector points opposite to the velocity vector on the way up and in the same direction as the velocity vector on the way down.
B. The speed at the top of the trajectory is zero.
C. The object's total speed remains constant during the entire flight.
D. The vertical speed decreases on the way up and increases on the way down.
Answer:",The vertical speed decreases on the way up and increases on the way down.,"The correct statement is **D.**
*The vertical component of the velocity decreases as the projectile rises, becomes zero at the top, and then increases in magnitude as it falls back down.*",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_3,"Question: Standing waves are produced by a 100-Hz generator in a string of fixed length. The tension in the string is increased until a new set of standing waves is produced. Will the wavelength of the new standing waves be greater than or less than the wavelength of the original standing waves?
A. Less, because the tension in the string varies directly with the wave speed, which varies inversely with the wavelength.
B. Greater, because the tension in the string varies directly with the wave speed, which varies inversely with the wavelength.
C. Greater, because the tension in the string varies directly with the wave speed, which varies directly with the wavelength.
D. Less, because the tension in the string varies directly with the wave speed, which varies directly with the wavelength.
Answer:","Greater, because the tension in the string varies directly with the wave speed, which varies directly with the wavelength.","**Answer: C. Greater, because the tension varies directly with the wave speed, which varies directly with the wavelength.**

**Explanation**

For a stretched string the wave speed is

\[
v=\sqrt{\frac{T}{\mu}}
\]

where \(T\) is the tension and \(\mu\) is the linear mass density.
Thus the speed increases **directly** with the tension.

For a standing wave on a string fixed at both ends the allowed wavelengths are

\[
\lambda_n=\frac{2L}{n}\qquad(n=1,2,3,\dots)
\]

and the frequency of the wave is

\[
f=\frac{v}{\lambda}.
\]

The generator keeps the frequency \(f\) fixed at 100 Hz.
If the tension \(T\) is increased, the wave speed \(v\) increases, and with \(f\) held constant the wavelength must also increase:

\[
\lambda=\frac{v}{f}\quad\Longrightarrow\quad
\lambda\propto v\propto\sqrt{T}.
\]

Because the string’s length \(L\) is unchanged, the new standing‑wave pattern will correspond to a lower harmonic number \(n\), giving a **longer** wavelength.

Hence the wavelength of the new standing waves will be **greater** than that of the original ones.",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_39,"Question: An object carries a charge of –1 C. How many excess electrons does it contain?
A. 6.25 × 10^18
B. 8.00 × 10^18
C. 1.60 × 10^19
D. 3.20 × 10^19
Answer:",6.25 × 10^18,"**Answer: A.**
The charge of one electron is \(|e| = 1.602 \times 10^{-19}\,\text{C}\).
To get a total charge of \(-1\,\text{C}\) we need

\[
N = \frac{1\,\text{C}}{1.602\times10^{-19}\,\text{C/electron}}
   \approx 6.24\times10^{18}\text{ electrons}
\]

Rounded to two significant figures gives \(6.25\times10^{18}\) excess electrons. Hence choice **A**.",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_128,"Question: A 2 μF capacitor is connected directly to a battery. When the capacitor is fully charged, it stores 600 μC of charge. An experimenter replaces the 2 μF capacitor with three 18 μF capacitors in series connected to the same battery. Once the capacitors are fully charged, what charge is stored on each capacitor?
A. 100 μC
B. 200 μC
C. 600 μC
D. 1800 μC
Answer:",1800 μC,"The battery voltage can be found from the first charging:

\[
V = \frac{Q}{C} = \frac{600\,\mu\text{C}}{2\,\mu\text{F}} = 300\text{ V}
\]

When three 18 µF capacitors are placed **in series**, the equivalent capacitance is

\[
C_{\text{eq}}=\left(\frac{1}{18}+\frac{1}{18}+\frac{1}{18}\right)^{-1}\mu\text{F}
          = \left(\frac{3}{18}\right)^{-1}\mu\text{F}
          = 6\,\mu\text{F}
\]

The charge on the series network is

\[
Q = C_{\text{eq}}\;V = 6\,\mu\text{F}\times 300\text{ V}=1800\,\mu\text{C}
\]

In a series connection the same charge flows through each capacitor, so each 18 µF capacitor carries that same charge. Thus each capacitor stores **1800 µC** of charge.

\[
\boxed{\text{D. } 1800\,\mu\text{C}}
\]",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_95,"Question: An astronaut lands on a planet whose mass and radius are each twice that of Earth. If the astronaut weighs 800 N on Earth, how much will he weigh on this planet?
A. 200 N
B. 400 N
C. 800 N
D. 1600 N
Answer:",400 N,"The weight on a planet is proportional to \( \frac{M}{R^{2}} \).

For Earth:
\[
W_{\oplus}=mg_{\oplus} = m \frac{GM_{\oplus}}{R_{\oplus}^{2}}
\]

For the new planet:
\[
W_{\text{new}} = m \frac{G(2M_{\oplus})}{(2R_{\oplus})^{2}}
            = m \frac{2GM_{\oplus}}{4R_{\oplus}^{2}}
            = \frac{1}{2}\, m \frac{GM_{\oplus}}{R_{\oplus}^{2}}
            = \frac{1}{2}W_{\oplus}
\]

So the astronaut’s weight on the planet is half his Earth weight:

\[
W_{\text{new}} = \frac{1}{2}\times 800\;\text{N} = 400\;\text{N}
\]

**Answer: B. 400 N**",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_92,"Question: An electric motor has a label on it that reads: Input: 120V AC, 1.0 Amps, 60 Hz - Efficiency - 75%. At what constant speed can the motor lift up a 6 kg mass?
A. 0.5 m/s
B. 1.0 m/s
C. 1.5 m/s
D. 2.0 m/s
Answer:",1.5 m/s,"The motor’s electrical input power is

\[
P_{\text{in}} = V\,I = 120\;\text{V}\times 1.0\;\text{A}=120\;\text{W}.
\]

With an efficiency of \(75\%\),

\[
P_{\text{out}} = 0.75\,P_{\text{in}} = 0.75\times 120\;\text{W}=90\;\text{W}.
\]

When lifting a mass \(m = 6\;\text{kg}\) at a constant speed \(v\) against gravity, the mechanical power required is

\[
P_{\text{required}} = m\,g\,v .
\]

Setting \(P_{\text{required}} = P_{\text{out}}\):

\[
90\;\text{W} = 6\;\text{kg}\times 9.8\;\text{m/s}^2 \times v
\quad\Longrightarrow\quad
v = \frac{90}{6\times 9.8}\;\text{m/s}\approx 1.53\;\text{m/s}.
\]

So the motor can lift the 6‑kg mass at a constant speed of about **1.5 m/s**.

**Answer: C. 1.5 m/s**.",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_147,"Question: Physics students are checking the constant acceleration equations of kinematics by measuring the velocity of a tennis ball that is dropped and falls 6 meters and then passes through a photogate. The predicted velocity is 20% above the velocity measured by the photogate. Which of the following best describes the cause of the large percent difference?
A. The ball changes its shape while falling.
B. The acceleration of gravity varies as the ball is falling.
C. Air resistance increases the acceleration of the ball.
D. The acceleration of the balls varies with the velocity.
Answer:",The acceleration of the balls varies with the velocity.,"The measured velocity is lower than the value calculated from the constant‑acceleration formulas because the tennis ball is not falling under the action of a single constant acceleration (gravity alone). The ball experiences a velocity‑dependent drag force from the air, so its **net acceleration decreases as its speed increases**.

Thus, the large percent difference is best described by

**D. The acceleration of the ball varies with the velocity.**",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_32,"Question: If the force of gravity between the Moon and the Earth were to stop, which statement best describes the resulting motion of the moon?
A. It would continue rotating on its axis, and it would revolve around the Earth as usual.
B. It would continue rotating on its axis, but it would stop revolving around the Earth.
C. It would stop rotating on its axis, but it would revolve around the Earth as usual.
D. It would stop rotating on its axis, and it would stop revolving around the Earth.
Answer:","It would continue rotating on its axis, but it would stop revolving around the Earth.","B. It would continue rotating on its axis, but it would stop revolving around the Earth.",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_137,"Question: A string of fixed tension and linear mass density is attached to a vibrating speaker. It is observed that a speaker frequency of 60 Hz does not produce standing waves in the string. Which explanation for this phenomenon is correct?
A. The string length is not a multiple of half the wavelength of the wave.
B. The wave speed on the string is fixed.
C. 60 Hz is in the lowest range of audible sound.
D. The wavelength of the wave produced by the speaker is equal to the speed of waves on the string divided by 60 Hz.
Answer:",The string length is not a multiple of half the wavelength of the wave.,"The string will support a standing wave only if the driving frequency matches one of its natural (resonant) frequencies.
For a string of length \(L\) fixed at both ends the resonant condition is

\[
L = n\frac{\lambda}{2}\qquad (n = 1,2,3,\dots)
\]

or, equivalently,

\[
f_n = n\frac{v}{2L}\quad\text{where}\quad v=\sqrt{\frac{T}{\mu}} .
\]

If the frequency supplied by the speaker (60 Hz) does **not** equal any \(f_n\), the wave that the speaker launches on the string will not satisfy the boundary condition at the ends, and a standing wave will not form.

The key reason is that the string length is not an integer multiple of half the wavelength of the 60‑Hz wave.
Thus the correct explanation is

**A. The string length is not a multiple of half the wavelength of the wave.**",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_14,"Question: The radius of Mars is about half that of Earth; the mass of Mars is about one-tenth that of Earth. Which of the following is closest to the gravitational field at the surface of Mars?
A. 10 N/kg
B. 4 N/kg
C. 2 N/kg
D. 0.5 N/kg
Answer:",4 N/kg,"The surface gravitational field is

\[
g = \frac{GM}{r^{2}}
\]

For Earth let \(g_E \approx 10\; \text{N/kg}\).

For Mars:
- Mass \(M_M = 0.1\,M_E\)
- Radius \(r_M = 0.5\,r_E\)

Thus

\[
g_M = \frac{G(0.1M_E)}{(0.5 r_E)^2}
      = \frac{0.1}{0.25}\,\frac{GM_E}{r_E^2}
      = 0.4\, g_E
      \approx 0.4 \times 10 \;\text{N/kg}
      \approx 4\;\text{N/kg}.
\]

**Answer: B. 4 N/kg**",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_138,"Question: A spherical charge distribution varies with the radius r by the equation ρ = ar, where ρ is the volume charge density and a is a positive constant. The distribution goes out to a radius R. Which of the following is true of the electric field strength due to this charge distribution at a distance r from the center?
A. It increases as r approaches infinity.
B. It decreases linearly for r > R.
C. It increases linearly for r > R.
D. It increases non-linearly for r < R.
Answer:",It increases non-linearly for r < R.,"For a spherical distribution the electric field can be found with Gauss’s law.

**1. Enclosed charge inside radius \(r\le R\)**

\[
Q_{\text{enc}}(r)=\int_{0}^{r}\rho\, 4\pi r'^2dr'
= \int_{0}^{r} a r'\, 4\pi r'^2dr'
= 4\pi a \int_{0}^{r} r'^3dr'
=4\pi a \frac{r^4}{4}
= \pi a r^{4}.
\]

**2. Electric field for \(r\le R\)**

\[
E(r)=\frac{1}{4\pi\varepsilon_{0}}\frac{Q_{\text{enc}}}{r^{2}}
=\frac{1}{4\pi\varepsilon_{0}}\frac{\pi a r^{4}}{r^{2}}
=\frac{a r^{2}}{4\varepsilon_{0}}.
\]

So inside the sphere \(E\propto r^{2}\); it **increases quadratically** (non‑linearly) with radius.

**3. Outside the sphere (\(r>R\))**

The total charge is \(Q_{\text{tot}}=\pi a R^{4}\).
\[
E(r)=\frac{1}{4\pi\varepsilon_{0}}\frac{Q_{\text{tot}}}{r^{2}}
=\frac{a R^{4}}{4\varepsilon_{0}r^{2}},
\]
which falls off as \(1/r^{2}\).

None of the first three options correctly describe the field outside the sphere.
The only correct statement is that inside the sphere (\(r<R\)) the field increases **non‑linearly** (quadratically).

\[
\boxed{\text{D. It increases non‑linearly for } r < R.}
\]",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_133,"Question: How much current does a 60 W light bulb draw if it operates at a voltage of 120 V ?
A. 0.25 A
B. 0.5 A
C. 2:00 AM
D. 4:00 AM
Answer:",0.5 A,"The current is found from \(P = VI\):

\[
I = \frac{P}{V} = \frac{60\ \text{W}}{120\ \text{V}} = 0.5\ \text{A}
\]

**Answer: B. 0.5 A**",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_127,"Question: Two objects, A and B, have equal charge and equal mass. Neither body is in motion because the gravitational and electrostatic forces between them are equal. If the mass of Object A is halved, equilibrium will be maintained if
A. the charge on Object A were doubled
B. the charge on Object B were halved
C. the charge on Object B were doubled
D. the mass on Object B were halved
Answer:",the mass on Object B were halved,"The equilibrium condition is

\[
F_{\text{gravity}}=F_{\text{electrostatic}}
\]

Initially

\[
F_g = G\frac{m_A m_B}{r^2}, \qquad
F_e = k\frac{q_A q_B}{r^2}
\]

With \(m_A=m_B=m\) and \(q_A=q_B=q\),

\[
G m^2 = k q^2 \quad\text{(1)}
\]

Now the mass of object A is halved: \(m_A' = \tfrac{m}{2}\).
The new gravitational force becomes

\[
F_g' = G\frac{(m/2)m}{r^2}= \frac{1}{2}\,Gm^2
\]

To keep the forces equal we must also halve the electrostatic force.
Since \(F_e\) depends on the product \(q_A q_B\), halving one of the
charges halves the force:

\[
F_e' = k\frac{q_A\,(q_B/2)}{r^2}= \frac{1}{2}\,kq^2
\]

Using (1), \( \frac{1}{2}\,kq^2 = \frac{1}{2}\,Gm^2 = F_g'\).

Thus equilibrium is maintained if the charge on Object B is **halved**.

**Answer: B**",0.0,0.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_121,"Question: The position of an object is given by the equations x = 2.0t^3 + 4.0t + 6.25, where x is in meters and t is in seconds. What is the acceleration of the object at t = 1.50 s?
A. 6 m/s^2
B. 12 m/s^2
C. 18 m/s^2
D. 24 m/s^2
Answer:",18 m/s^2,"To find the acceleration, differentiate the position function twice.

1. **First derivative (velocity):**
   \[
   v(t)=\frac{dx}{dt}= \frac{d}{dt}\bigl(2t^{3}+4t+6.25\bigr)
   = 6t^{2}+4
   \]

2. **Second derivative (acceleration):**
   \[
   a(t)=\frac{dv}{dt}= \frac{d}{dt}\bigl(6t^{2}+4\bigr)
   = 12t
   \]

3. **Evaluate at \(t=1.50\) s:**

   \[
   a(1.50)=12(1.50)=18\ \text{m/s}^2
   \]

**Answer:** **C. 18 m/s²**",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_126,"Question: Experimenter A uses a very small test charge qo, and experimenter B uses a test charge 2qo to measure an electric field produced by two parallel plates. A finds a field that is
A. greater than the field found by B
B. the same as the field found by B
C. less than the field found by B
D. either greater or less than the field found by B, depending on the accelerations of the test charges
Answer:",the same as the field found by B,"The electric field of the plates is a property of the plates themselves, not of the test charge.
By definition \(E = F/q\). As long as the test charge is small enough not to disturb the plate charges, the force on it is simply \(F = qE\). Thus the value of \(q\) cancels out, and any reasonable test charge—whether \(q_0\) or \(2q_0\)—gives the same field reading.

**Answer: B. the same as the field found by B**",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_82,"Question: Two charged, massive particles are isolated from all influence except those between the particles. They have charge and mass such that the net force between them is 0 N. Which of the following is NOT true?
A. The particles must have the same sign of charge.
B. If the distance between the particles changes, the force will no longer be 0 N.
C. The particles must have the same mass.
D. Such a situation is impossible as the net force between the two particles cannot be 0.
Answer:",The particles must have the same sign of charge.,"The only statement that is **not** true is:

**B. If the distance between the particles changes, the force will no longer be 0 N.**

(Changing the distance does not change the balance between the Coulomb and gravitational forces, because both vary as \(1/r^{2}\).)",0.0,0.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_96,"Question: Two people, one of mass 100 kg and the other of mass 50 kg, stand facing each other on an ice-covered (essentially frictionless) pond. If the heavier person pushes on the lighter one with a force F, then
A. the force felt by the heavier person is (-1/2)F
B. the force felt by the person is -2F
C. the magnitude of the acceleration of the lighter person will be half of the magnitude of the acceleration of the heavier person
D. the magnitude of the acceleration of the lighter person will be twice the magnitude of the acceleration of the heavier person
Answer:",the magnitude of the acceleration of the lighter person will be twice the magnitude of the acceleration of the heavier person,"The heavy person exerts a force \(F\) on the light one.
By Newton’s third law the light person exerts an equal‑and‑opposite force on the heavy one, so the heavy person feels a force of magnitude \(F\) in the opposite direction (i.e. \(-F\)).

For the accelerations:
\[
a_{\text{light}}=\frac{F}{m_{\text{light}}}=\frac{F}{50}, \qquad
a_{\text{heavy}}=\frac{F}{m_{\text{heavy}}}=\frac{F}{100}.
\]

Thus
\[
a_{\text{light}} = 2\, a_{\text{heavy}}.
\]

So the correct statement is:

**D. the magnitude of the acceleration of the lighter person will be twice the magnitude of the acceleration of the heavier person.**",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_91,"Question: Which of the following types of electromagnetic radiation has the longest wavelength?
A. Gamma rays
B. Ultraviolet
C. Blue light
D. Orange light
Answer:",Orange light,D. Orange light,1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_104,"Question: An electron (mass = m, charge = -E) is rotated with speed V upwards, in the plane of the page, into a region containing a uniform magnetic field B, that is directed into the plane of the page. Describe the electron's subsequent circular motion.
A. Clockwise rotation; radius of path = mv/(eB)
B. Counterclockwise rotation; radius of path = mv/(eB)
C. Clockwise rotation; radius of path = eB/(mv)
D. Counterclockwise rotation; radius of path = eB/(mv)
Answer:",Clockwise rotation; radius of path = mv/(eB),"**Answer: A. Clockwise rotation; radius of path = \(\displaystyle \frac{mv}{eB}\).**

**Explanation**

- The electron (charge \(q=-e\)) moves initially upward (positive \(y\)-direction).
- The magnetic field points into the page (negative \(z\)-direction).
- The magnetic force is \( \mathbf{F}=q\,\mathbf{v}\times\mathbf{B}\).
  \[
  \mathbf{v}\times\mathbf{B}= (\,\hat{y}\,) \times (-\,\hat{z}) = -(\hat{y}\times\hat{z})= -\hat{x}
  \]
  For a negative charge, \( \mathbf{F}=(-e)(-\hat{x}) = +e\,\hat{x}\), i.e. to the right (positive \(x\)).
- Thus the upward motion is deflected to the right, giving a clockwise curvature.

The magnitude of the centripetal force needed for circular motion is \(F = m v^{2}/r\). Setting this equal to the magnetic force \( |q|vB \) gives
\[
r = \frac{m v}{|q| B} = \frac{m v}{e B}.
\]

So the electron follows a clockwise circular path with radius \(mv/(eB)\).",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_132,"Question: What happens to the force of gravitational attraction between two small objects if the mass of each object is doubled and the distance between their centers is doubled?
A. It is doubled.
B. It is quadrupled.
C. It is halved.
D. It remains the same.
Answer:",It remains the same.,"**Answer: D – It remains the same.**

**Explanation**

Newton’s law of gravitation gives the magnitude of the force between two masses:

\[
F=\frac{G\,m_1\,m_2}{r^{2}},
\]

where
- \(G\) is the gravitational constant,
- \(m_1\) and \(m_2\) are the masses, and
- \(r\) is the distance between their centers.

Let the initial masses be \(m\) each and the initial separation \(r\).
The initial force is

\[
F_{\text{initial}}=\frac{G\,m\,m}{r^{2}}=\frac{G\,m^{2}}{r^{2}}.
\]

Now each mass is doubled: \(m_1'=2m\), \(m_2'=2m\).
The distance is also doubled: \(r'=2r\).

The new force is

\[
F_{\text{new}}=\frac{G\,(2m)(2m)}{(2r)^{2}}
             =\frac{G\,4m^{2}}{4r^{2}}
             =\frac{G\,m^{2}}{r^{2}}
             =F_{\text{initial}}.
\]

The increase in each mass (a factor of 2) is exactly cancelled by the increase in the square of the distance (a factor of \(2^{2}=4\)). Therefore the gravitational force stays unchanged.",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_16,"Question: A beam of electrons has speed 10^7 m/s. It is desired to use the magnetic field of the Earth, 5 × 10−5 T, to bend the electron beam into a circle. What will be the radius of this circle?
A. 1 nm
B. 1 μm
C. 1 mm
D. 1 m
Answer:",1 m,"The radius of curvature for a charged particle moving in a uniform magnetic field is

\[
r=\frac{m v}{q B},
\]

where

- \(m = 9.11\times10^{-31}\ \text{kg}\) (mass of an electron)
- \(q = 1.60\times10^{-19}\ \text{C}\) (charge of an electron)
- \(v = 1.0\times10^{7}\ \text{m/s}\) (speed of the beam)
- \(B = 5\times10^{-5}\ \text{T}\) (Earth’s magnetic field).

Plugging in:

\[
r=\frac{(9.11\times10^{-31}\ \text{kg})(1.0\times10^{7}\ \text{m/s})}{(1.60\times10^{-19}\ \text{C})(5\times10^{-5}\ \text{T})}
\]

\[
= \frac{9.11\times10^{-24}}{8.0\times10^{-24}}\ \text{m}
\approx 1.1\ \text{m}.
\]

Thus the electron beam would be bent into a circle of radius roughly **1 m**.

**Answer: D. 1 m**",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_75,"Question: A beam of monochromatic light entering a glass window pane from the air will experience a change in
A. frequency and wavelength
B. speed and wavelength
C. speed only
D. wavelength only
Answer:",speed and wavelength,"When light passes from one medium into another, its **frequency** is conserved (it is set by the source), but its **speed** and therefore its **wavelength** change.
- In air the light travels at \(c\).
- In glass the phase velocity drops to \(v = c/n\) (where \(n>1\)).
- Since \(v = f\lambda\) and \(f\) is unchanged, the wavelength inside the glass becomes \(\lambda' = v/f = (c/n)/f = \lambda/n\), i.e., shorter.

Thus the beam experiences a change in **speed** and **wavelength** only.

**Answer: B. speed and wavelength**",1.0,1.0
ollama_gpt-oss:20b_think_unspecified,high_school_physics_64,"Question: The circumference of a helium-filled balloon is measured for three different conditions: at room temperature, after being in a warm oven for 30 minutes, and after being in a freezer for 30 minutes. A student plotting the circumference cubed C^3 as a function of temperature T, should expect to find which of the following?
A. a cubic relationship between C^3 and T
B. an indirect relationship between C^3 and T
C. an extrapolated temperature T where C^3 reaches zero
D. a maximum C^3 as the temperature T increases
Answer:",an extrapolated temperature T where C^3 reaches zero,"**Answer: C. an extrapolated temperature T where C³ reaches zero**

**Explanation**

For a helium‑filled balloon the volume \(V\) of the gas is related to its radius \(r\) by

\[
V=\frac{4}{3}\pi r^{3}
\]

and the circumference (the great‑circle circumference of a sphere) is

\[
C = 2\pi r \;\;\Rightarrow\;\; r=\frac{C}{2\pi}
\]

Hence

\[
C^{3} \propto r^{3} \propto V
\]

Charles’ law (the ideal‑gas law at constant pressure) tells us that

\[
V \propto T \quad(\text{with } T\text{ in Kelvin})
\]

Therefore

\[
C^{3} \propto T
\]

The plot of \(C^{3}\) versus \(T\) will be a straight line that passes through the origin.
If we extrapolate this line to the point where \(C^{3}=0\), we find that it intersects the temperature axis at \(T=0\) K (absolute zero).  That is the “extrapolated temperature where \(C^{3}\) reaches zero.”

None of the other options correctly describe this relationship:

- **A** would imply a cubic dependence (incorrect).
- **B** would imply an inverse relationship (incorrect).
- **D** would imply a maximum \(C^{3}\) (incorrect).

So the expected result is option **C**.",1.0,1.0
